City of Origin,Destination City,Stopover City,Vehicle Plate,Distance (km),Vehicle Type,Speed (km/h),Fuel Consumption (L/100km),Traffic Congestion,Adjusted Speed (km/h),Travel Time (hours),Total Fuel Consumption (L),Peak Time,Off-Peak Time,Free-Flow Speed (km/h),Free-Flow Time (hours),Travel Time Index (TTI),Load Weight (pounds)
Lamu Port,Nairobi,,LAM-NAI-0114,697.0,SUV,116.16753429240808,15.201602230243957,Medium,116.16753429240808,5.999955187527392,105.95516754480037,6.644057366410646,4.311069448209713,120,5.808333333333334,1.032990850076452,904.9873254592721
Kisumu,Nairobi,,KIS-NAI-0115,341.0,Hybrid,61.88908577847141,11.113740205364536,High,41.88908577847141,8.140545291519693,37.89785410029307,9.751602653547762,6.932112551079978,100,3.41,2.387256683730115,547.553170117567
Nairobi,Bujumbura,,NAI-BUJ-0116,1281.0,Truck,59.749513527451626,25.025128549365437,Medium,59.749513527451626,21.439505100095094,320.57189671737126,25.857793143515995,17.32630623348287,90,14.233333333333333,1.5062884145265873,1470.5025112975798
Nairobi,Kisumu,,NAI-KIS-0117,341.0,Saloon,62.43695135298413,10.022374591275291,Low,82.43695135298412,4.136494550118467,34.17629735624874,5.119914742247843,3.6870494353099987,110,3.1,1.3343530806833765,671.7167220678994
Nairobi,Kigali,Arusha,NAI-KIG-0118,1354.0,SUV,79.00106136101556,16.773039592981412,Medium,79.00106136101556,17.1390102445909,227.10695608896833,18.981303939189004,14.182446165718558,120,11.283333333333333,1.518966934527997,1696.8479974870174
Kampala,Bujumbura,,KAM-BUJ-0119,720.0,Truck,54.479135233536354,28.657996196338424,High,34.479135233536354,20.882194263958436,206.33757261363667,25.416329764809642,15.251070590721534,90,8.0,2.6102742829948045,1169.3223972729766
Kisumu,Bujumbura,,KIS-BUJ-0120,1064.0,Truck,43.29460825159863,22.869337350447715,Low,63.29460825159863,16.810278622320514,243.32974940876366,18.501722256164847,13.372745133404791,90,11.822222222222223,1.4219220639180885,1540.89838876462
Nairobi,Kampala,Kisumu,NAI-KAM-0121,663.0,Coupe,94.44431629668092,17.369492539086956,High,74.44431629668092,8.905985479909091,115.1597355341465,10.268918965632707,6.337182658328955,130,5.1,1.746271662727273,495.8518502522777
Kisumu,Juba,,KIS-JUB-0122,841.0,Hybrid,62.635119142941726,9.648518848398838,Medium,62.635119142941726,13.426972144504514,81.14404351503423,16.11151867439134,11.400652886813607,100,8.41,1.5965484119505962,808.2248113842883
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-0123,1012.0,Saloon,65.30523334528388,8.016268607785854,Low,85.30523334528388,11.863281539876928,81.12463831079285,15.211767107447757,9.494970803103804,110,9.2,1.2894871238996661,897.5106013255896
Bujumbura,Gitega,,BUJ-GIT-0124,98.9,SUV,63.51219600480301,13.054134985427513,High,43.51219600480301,2.2729259628514984,12.910539500587811,2.5577644150229637,1.7590871222873734,120,0.8241666666666667,2.7578474776762367,1204.0549570504415
Dar es Salaam,Kigali,,DAR-KIG-0125,1444.0,Coupe,79.45966160781448,9.740104480161243,Medium,79.45966160781448,18.17274288339015,140.64710869352837,20.605306734595082,16.2411597949716,130,11.107692307692307,1.636050259584986,400.58187380355184
Bujumbura,Gitega,,BUJ-GIT-0126,98.9,Hybrid,85.645558503217,5.110866496614119,Medium,85.645558503217,1.1547592394564763,5.054646965151364,1.4247997024729373,1.0255644336988654,100,0.9890000000000001,1.167602871037893,532.0261027410195
Lamu Port,Bujumbura,Arusha,LAM-BUJ-0127,1868.0,Coupe,103.46860754412606,11.794613805934649,High,83.46860754412606,22.379671291538838,220.32338589485923,26.295494718199677,19.930583281083013,130,14.36923076923077,1.5574717708244372,743.6238414186846
Kisumu,Nairobi,,KIS-NAI-0128,341.0,Hybrid,70.39299999451283,8.93981166050222,Low,90.39299999451283,3.772416005893154,30.484757762312576,4.620018581488508,2.8074095398382397,100,3.41,1.106280353634356,745.9428175773437
Kisumu,Wau,,KIS-WAU-0129,1488.0,Hybrid,58.80206166743669,7.065762021289997,High,38.80206166743669,38.34847778845611,105.13853887679515,49.83349536197201,32.431841443674124,100,14.88,2.577182647073663,768.359099193852
Nairobi,Bujumbura,,NAI-BUJ-0130,1281.0,Saloon,94.00411096009435,13.970215904969258,Medium,94.00411096009435,13.627063613673203,178.9584657426562,17.67940255658696,12.115501034148881,110,11.645454545454545,1.1701615905574179,809.7417471040623
Juba,Wau,,JUB-WAU-0131,647.0,Hybrid,51.55489794751168,5.683331323746042,High,31.554897947511677,20.503948422720867,36.7711536646369,24.004848263066876,16.693782755820255,100,6.47,3.1690801271593303,905.789504371282
Kisumu,Nairobi,,KIS-NAI-0132,341.0,Coupe,123.86774838352156,11.498954636473986,Medium,123.86774838352156,2.7529361310757796,39.21143531037629,3.3056846069652632,2.044969241484494,130,2.623076923076923,1.0495064429321155,590.9685231941826
Lamu Port,Bujumbura,Arusha,LAM-BUJ-0133,1868.0,Hybrid,73.07904343976885,7.516802011640024,Low,93.07904343976885,20.06896430138731,140.41386157743565,25.707099630995987,17.330804839547664,100,18.68,1.0743556906524256,929.0303883841908
Nairobi,Arusha,,NAI-ARU-0134,902.0,Saloon,57.54814018076308,11.714653159581825,High,37.54814018076308,24.022494740288597,105.66617149942806,26.867563651404314,21.043312611859996,110,8.2,2.9295725293034875,660.7912312528546
Bujumbura,Kisumu,,BUJ-KIS-0135,1064.0,Saloon,81.50845110617777,8.623948473529577,Low,101.50845110617777,10.481885876546936,91.7588117583547,12.47827404450853,8.811566726473421,110,9.672727272727272,1.0836536150565443,753.7596184683066
Juba,Wau,,JUB-WAU-0136,647.0,Coupe,97.11214267913667,15.969475040156459,High,77.11214267913667,8.390377669729196,103.3225035098123,9.863018747084112,6.36586827052232,130,4.976923076923077,1.6858564096828368,413.34473242461866
Kisumu,Bujumbura,,KIS-BUJ-0137,1064.0,Truck,69.52130515539457,21.453759906004922,Medium,69.52130515539457,15.304660889517807,228.2680053998924,17.737743146017056,11.296963713183759,90,11.822222222222223,1.2945671805043257,910.3995094893619
Kisumu,Bujumbura,,KIS-BUJ-0138,1064.0,Truck,67.40107486145675,30.541074489343803,Low,87.40107486145675,12.17376332827248,324.95703256661807,15.811781016282595,10.041576892342047,90,11.822222222222223,1.0297356198726721,1481.1360298028926
Kampala,Bujumbura,,KAM-BUJ-0139,720.0,Hybrid,87.56220434684508,9.403823050439868,Medium,87.56220434684508,8.222725836686203,67.70752596316706,10.251353366760743,6.549895355532092,100,7.2,1.142045255095306,656.5592111521323
Bujumbura,Kisumu,,BUJ-KIS-0140,1064.0,SUV,69.15948987244703,17.101732665901608,High,49.159489872447026,21.64383728880702,181.96243556519312,25.491016347660825,18.0456909959181,120,8.866666666666667,2.441034280692521,1167.9009480202724
Nairobi,Kampala,Kisumu,NAI-KAM-0141,663.0,Hybrid,80.64051076489099,5.170988180584432,Medium,80.64051076489099,8.221674115296587,34.28365163727479,10.407031092370204,5.938843530351455,100,6.63,1.2400715106028035,831.495598569474
Kigali,Bujumbura,,KIG-BUJ-0142,273.0,Coupe,94.7048600554146,11.329502469623733,High,74.7048600554146,3.6543807162946824,30.929541742072793,4.377704059097221,2.6574024734129127,130,2.1,1.7401812934736582,637.015260291978
Kisumu,Nairobi,,KIS-NAI-0143,341.0,Coupe,110.1647238552186,10.161358123109206,Low,130.1647238552186,2.6197574112268094,34.65023119980239,3.339050796949567,2.0239667086042097,130,2.623076923076923,0.998734496948637,432.87545625959547
Bujumbura,Dar es Salaam,,BUJ-DAR-0144,1496.0,Coupe,105.45231537845551,17.132059618141724,Medium,105.45231537845551,14.186506902489892,256.2956118874002,16.360957496483362,10.664735753050385,130,11.507692307692308,1.2327846907243891,706.3060137005973
Kampala,Kigali,,KAM-KIG-0145,511.0,Coupe,117.86814233251647,17.214577362165304,Medium,117.86814233251647,4.3353529621127285,87.9664903206647,4.96276543995032,3.5717573872506008,130,3.9307692307692306,1.1029273680521618,646.8889718038873
Nairobi,Kampala,Kisumu,NAI-KAM-0146,663.0,Coupe,128.7103580159614,8.106701270061627,High,108.71035801596139,6.098774873896148,53.74742942050859,7.010281520933983,4.717451800849823,130,5.1,1.1958382105678722,742.1327411426684
Kisumu,Kigali,,KIS-KIG-0147,834.0,Saloon,87.36447658264865,10.302715182071251,High,67.36447658264865,12.38041238213698,85.92464461847423,14.95177593879045,10.35985674546493,110,7.581818181818182,1.6329081079557166,690.9736095220323
Kampala,Kigali,,KAM-KIG-0148,511.0,Truck,82.99272451675608,23.777220530136976,High,62.992724516756084,8.112047921725846,121.50159690899994,9.395882351756615,6.925739441213614,90,5.677777777777778,1.42873642457011,1131.4598687868317
Dar es Salaam,Kigali,,DAR-KIG-0149,1444.0,Coupe,128.86176934690457,14.137079695437473,Low,148.86176934690457,9.700274330576647,204.1394308021171,10.955722022763855,7.153307386786358,130,11.107692307692307,0.8732933954120251,548.5361830893082
Lamu Port,Arusha,,LAM-ARU-0150,690.0,SUV,107.61224413372986,10.855995528227684,Medium,107.61224413372986,6.411909774342557,74.90636914477102,8.32859364627699,5.667902330234008,120,5.75,1.115114743363923,878.866560465249
Nairobi,Kisumu,,NAI-KIS-0151,341.0,SUV,71.0074730855319,17.58403673034203,High,51.0074730855319,6.6852949062619516,59.96156525046633,8.55775673065676,5.732185568519722,120,2.841666666666667,2.3525964479514196,909.8111948141033
Bujumbura,Dar es Salaam,,BUJ-DAR-0152,1496.0,SUV,61.319191322359416,18.168779858937828,High,41.319191322359416,36.20593608255001,271.8049466897099,44.42477363550476,29.88279238989843,120,12.466666666666667,2.9042194718623002,989.8099971205775
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-0153,1012.0,SUV,60.836941121514684,16.571188390612733,Medium,60.836941121514684,16.63462990321371,167.70042651300085,21.264190043649556,14.66817995366703,120,8.433333333333334,1.972485759274353,1688.3452134175466
Kampala,Bujumbura,,KAM-BUJ-0154,720.0,Saloon,71.90563521390835,11.891958821753594,Low,91.90563521390835,7.834122448794525,85.62210351662588,10.083240620058135,5.900455382121108,110,6.545454545454546,1.19687981856583,846.292739554006
Kampala,Kigali,,KAM-KIG-0155,511.0,SUV,101.76188441934681,13.424752191863043,Medium,101.76188441934681,5.021526506862224,68.60048370042014,6.202698299371174,3.9385973592028027,120,4.258333333333334,1.179223445838487,1310.0468106206026
Dar es Salaam,Kigali,,DAR-KIG-0156,1444.0,Coupe,76.47774688665014,8.696458677482656,High,56.47774688665014,25.567592186318677,125.57686330284956,30.77663001632442,18.33598783637873,130,11.107692307692307,2.301791540319549,472.0785573663411
Nairobi,Kigali,Arusha,NAI-KIG-0157,1354.0,Hybrid,75.33616135375287,8.644587476138781,Medium,75.33616135375287,17.97277662770842,117.0477144269191,22.940458529821843,14.220714434051478,100,13.54,1.3273837982059395,573.0556802907323
Kampala,Kigali,,KAM-KIG-0158,511.0,SUV,104.53206054726795,15.09735510003937,High,84.53206054726795,6.04504369929872,77.14748456120118,7.336019600962416,4.8437734974641,120,4.258333333333334,1.4195797336905016,1099.1142694094358
Kampala,Kigali,,KAM-KIG-0159,511.0,Saloon,75.34674740185275,10.184697425889848,High,55.34674740185275,9.23270154052258,52.04380384629712,10.390114008044051,7.600483485394058,110,4.6454545454545455,1.9874699989383244,858.9252730076512
Juba,Wau,,JUB-WAU-0160,647.0,Saloon,51.58681415586005,9.684457613573258,Medium,51.58681415586005,12.541964658744167,62.65844075981898,14.71638012313584,8.940010770576501,110,5.881818181818182,2.1323278399719605,684.6606265660132
Nairobi,Kisumu,,NAI-KIS-0161,341.0,SUV,118.56120945146965,18.735555762270888,Medium,118.56120945146965,2.876151496578488,63.88824514934373,3.4202738887742186,2.031981485566333,120,2.841666666666667,1.0121354240158902,1578.5366143327115
Kampala,Kigali,,KAM-KIG-0162,511.0,Hybrid,59.762684022053065,9.114567835464605,Low,79.76268402205307,6.406504573726694,46.57544163922414,8.24564420709835,5.0225588544759265,100,5.11,1.2537190946627579,753.3771772389108
Lamu Port,Nairobi,,LAM-NAI-0163,697.0,SUV,110.83780473212963,14.412743367500687,High,90.83780473212963,7.673016780352342,100.45682127147978,9.45190669646099,5.6613563620099985,120,5.808333333333334,1.3210358875785955,1408.266403049932
Kisumu,Nairobi,,KIS-NAI-0164,341.0,Saloon,51.077471825009056,7.596083694549121,High,31.077471825009056,10.972578526339012,25.902645398412503,13.990646736997022,9.345977902265007,110,3.1,3.5395414601093584,724.5461767802558
Juba,Wau,,JUB-WAU-0165,647.0,Truck,65.51963606743533,34.54159063513818,High,45.51963606743533,14.213646151333418,223.484091409344,17.7886388390519,11.850588488184538,90,7.188888888888889,1.9771687072952202,825.0702211255945
Kigali,Bujumbura,,KIG-BUJ-0166,273.0,Coupe,111.59257253313206,8.709161914385696,High,91.59257253313206,2.980591028833117,23.77601202627295,3.463363847427586,2.2806451115427744,130,2.1,1.4193290613491034,578.1074072127642
Kisumu,Kampala,,KIS-KAM-0167,324.0,Saloon,61.36165254751177,13.170585145734801,High,41.36165254751177,7.833342723137671,42.67269587218075,9.742655767626022,5.555067107598104,110,2.9454545454545453,2.659468208472666,838.8220666628877
Kampala,Kigali,,KAM-KIG-0168,511.0,SUV,110.48638559737469,16.17694586188591,Medium,110.48638559737469,4.625004223254653,82.664193354237,5.268157066269806,3.4062634624346875,120,4.258333333333334,1.086106666909116,1302.9613029093514
Kampala,Bujumbura,,KAM-BUJ-0169,720.0,Coupe,108.66539017778899,8.283374503833846,High,88.66539017778899,8.120417657400246,59.64029642760369,9.595322314393167,6.807637389583072,130,5.538461538461538,1.4661865214750445,574.1341685309774
Lamu Port,Bujumbura,Arusha,LAM-BUJ-0170,1868.0,SUV,109.71181557489051,17.882752081708297,Medium,109.71181557489051,17.026425004560082,334.049808886311,21.474040015546496,15.290291162902111,120,15.566666666666666,1.093774625560605,1335.7273774617292
Nairobi,Kampala,Kisumu,NAI-KAM-0171,663.0,SUV,75.54210864620083,17.08676719965507,Low,95.54210864620083,6.939348622240857,113.28526653371313,8.482561441794031,5.310628548037395,120,5.525,1.2559907008580735,1208.1711581947263
Bujumbura,Kisumu,,BUJ-KIS-0172,1064.0,Truck,50.74273032124991,20.604952415772694,High,30.74273032124991,34.60980820121057,219.2366937038215,43.78426272491175,29.778253274838463,90,11.822222222222223,2.9275213704031495,1212.3199740393966
Kisumu,Juba,,KIS-JUB-0173,841.0,Coupe,82.06819255542264,9.786288767542995,Low,102.06819255542264,8.239589424916486,82.3026885350366,9.483278956132102,7.196616413953402,130,6.469230769230769,1.2736582939823344,454.13792644158593
Kisumu,Juba,,KIS-JUB-0174,841.0,Coupe,90.26487980409084,12.184494971754582,Medium,90.26487980409084,9.317023429547463,102.47160271245602,11.645811260102402,6.611696863634536,130,6.469230769230769,1.4402057619990134,787.17871416087
Kampala,Juba,,KAM-JUB-0175,653.0,Truck,65.4269445748854,27.151308132624923,Medium,65.4269445748854,9.98059750830331,177.29804210604073,11.382520862668732,8.815306055267543,90,7.2555555555555555,1.375580054743182,827.3039519872386
Nairobi,Arusha,,NAI-ARU-0176,902.0,Saloon,66.24047635791736,7.233365348592596,Low,86.24047635791736,10.459125901119762,65.24495544430522,12.645719489935074,8.296602686873408,110,8.2,1.2755031586731418,667.4433439076332
Bujumbura,Dar es Salaam,,BUJ-DAR-0177,1496.0,SUV,96.30609733422904,13.957448298473544,High,76.30609733422904,19.605248496032456,208.80342654516423,23.265684036816857,17.504515561127484,120,12.466666666666667,1.5726135157245285,1058.7434658423292
Bujumbura,Dar es Salaam,,BUJ-DAR-0178,1496.0,Hybrid,57.92032944325298,11.068587299813586,Medium,57.92032944325298,25.82858237133639,165.58606600521125,31.286037114488703,20.86203437012268,100,14.96,1.7265095168005606,529.1779029654507
Bujumbura,Kisumu,,BUJ-KIS-0179,1064.0,SUV,104.80459846788959,18.57765548372442,Medium,104.80459846788959,10.152226291158323,197.66625434682786,11.442642118424263,7.584004428488487,120,8.866666666666667,1.144987927574247,1445.24220621138
Kisumu,Kigali,,KIS-KIG-0180,834.0,SUV,89.69896768274765,11.309312521267774,Medium,89.69896768274765,9.297765866712513,94.31966642737324,10.899264895593756,8.320883650694979,120,6.95,1.3378080383759012,1737.0336010974108
Kisumu,Kampala,,KIS-KAM-0181,324.0,Saloon,91.77328616727635,8.648590239497402,Medium,91.77328616727635,3.5304391237493777,28.02143237597158,4.354375711377971,2.643102024183663,110,2.9454545454545453,1.198605875347011,787.32222932307
Lamu Port,Arusha,,LAM-ARU-0182,690.0,SUV,86.47378014550301,10.650007889488885,Medium,86.47378014550301,7.979297294960255,73.48505443747331,9.66856367532883,6.9938193333381955,120,5.75,1.3877038773843922,1097.2680839608229
Nairobi,Arusha,,NAI-ARU-0183,902.0,Truck,81.26542012114912,21.88910961571251,Medium,81.26542012114912,11.099431943566078,197.43976873372685,13.42802563354621,8.153927949420371,90,10.022222222222222,1.1074821229722251,1194.7112499929106
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-0184,822.0,Truck,85.15487535246548,32.96345903392336,Low,105.15487535246548,7.8170412664630415,270.95963325885003,9.397381406445739,6.526866078826062,90,9.133333333333333,0.8558804306346396,839.8252447829286
Dar es Salaam,Kigali,,DAR-KIG-0185,1444.0,Coupe,97.87496586635476,15.443682043039907,High,77.87496586635476,18.54254424301287,223.00676870149627,23.897204208255783,14.505059541019447,130,11.107692307692307,1.6693426257560062,612.6681031555476
Kisumu,Nairobi,,KIS-NAI-0186,341.0,Hybrid,77.1667044290892,10.621529496364214,High,57.166704429089194,5.965010636969352,36.219415582601975,7.676455338506238,5.335127194313724,100,3.41,1.749269981515939,549.7315990771494
Kigali,Bujumbura,,KIG-BUJ-0187,273.0,SUV,85.90830604715472,17.8580848424435,High,65.90830604715472,4.1421182908976535,48.75257161987075,4.85468273582795,3.0525528226481957,120,2.275,1.8207113366583092,1570.2816875262388
Kampala,Juba,,KAM-JUB-0188,653.0,SUV,87.74740902390889,19.409657878427936,High,67.74740902390889,9.638745000115772,126.74506594613442,11.280984756821937,7.535175022187161,120,5.441666666666666,1.771285451782378,924.6180991229708
Bujumbura,Dar es Salaam,,BUJ-DAR-0189,1496.0,Saloon,79.18232604950886,10.700954175469835,Low,99.18232604950886,15.083332480559504,160.08627446502874,18.265609311303614,12.488324538140038,110,13.6,1.1090685647470224,454.2124346552614
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-0190,822.0,Truck,79.25359307817564,32.32366537641257,Low,99.25359307817564,8.2818160482368,265.7005293941113,9.268356384719757,7.416565735879079,90,9.133333333333333,0.9067681804638833,1489.2456308652104
Nairobi,Bujumbura,,NAI-BUJ-0191,1281.0,Hybrid,73.26934685927024,6.258584694465528,High,53.26934685927024,24.047601022483214,80.17246993610341,27.909677974170776,18.29475632219719,100,12.81,1.8772522265794858,971.2711055544221
Kigali,Bujumbura,,KIG-BUJ-0192,273.0,Coupe,98.06549385745477,17.680725029096784,Medium,98.06549385745477,2.7838538232094674,48.26837932943422,3.190779516672546,2.16966387480106,130,2.1,1.325644677718794,434.6216100600101
